channel,date,color
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_17,Yellow
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Green
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_18,Yellow
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Green
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_19,Yellow
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Green
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_20,Yellow
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Green
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
NBC,2013_04_21,Yellow
